section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,117,1674613670222569367,1674613675814563367,5591,555.912,517.378,0.7597519728514113,-0.13010484616088286
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,118,1674613675958599367,1674613677802551367,1843,557.082,513.658,0.8479415867130408,0.15053676900748567
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,119,1674613677954623367,1674613678210685367,256,743.966,838.451,15.884603430039325,-24.039062515359102
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,120,1674613678302543367,1674613680174562367,1872,546.306,501.034,0.03575982374731092,1.103100475572796
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,121,1674613680202619367,1674613680838583367,635,465.685,470.305,-6.049227762160366,3.416820499773813
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,122,1674613680878597367,1674613686370558367,5491,550.034,497.161,0.31682280163821946,1.3953109410517757
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,123,1674613686410552367,1674613686738571367,328,460.598,477.788,-6.430730030404276,2.852461352586177
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,124,1674613686782548367,1674613687318561367,536,555.776,511.167,0.7495245237259271,0.33850022788044726
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,125,1674613687358582367,1674613687882564367,523,466.608,475.131,-5.978045170266506,3.0532887056504054
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,126,1674613687934583367,1674613688106570367,171,535.214,515.84,-0.8002684856309351,-0.014069480101517779
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,127,1674613688159295367,1674613688510694367,351,544.81,525.598,-0.07700557171135489,-0.7502781255734225
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,128,1674613688574543367,1674613693622559367,5048,553.871,512.2,0.6059797882724038,0.26054689143821275
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,129,1674613693730559367,1674613695142551367,1411,547.755,578.438,0.1452094141148255,-4.735438973695468
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,130,1674613695262698367,1674613698466629367,3203,537.485,597.785,-0.6315305831683701,-6.193854211966471
